content_id,name,offset,samples,NES (Neural Engagement Score),Benchmark,Tone,Issue
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:02,43,1.822354788,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:03,41,1.166643626,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:04,47,2.165767372,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:05,50,2.61868842,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:06,43,2.088576959,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:07,50,1.443130239,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:08,45,1.508677233,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:09,46,2.891105476,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:10,45,1.954088023,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:11,42,3.15225094,1.85043274,Informative,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:12,45,2.334621314,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:13,42,1.270804697,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:14,49,2.086648826,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:15,51,1.62678003,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:16,48,1.30826661,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:17,47,1.410240453,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:18,49,1.427829784,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:19,40,1.765831213,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:20,48,2.008867051,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:21,45,1.027705413,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:22,47,1.977255918,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:23,51,1.316343998,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:24,42,1.343039101,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:25,50,2.266128301,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:26,50,2.087687433,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:27,43,2.108931624,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:28,48,1.66230225,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:29,41,1.441096331,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:30,45,2.340395144,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:31,43,1.922938661,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:32,46,2.191190247,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:33,44,2.803453679,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:34,51,2.214861567,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:35,47,1.937271236,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:36,46,2.934480699,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:37,46,2.286151434,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:38,45,1.765524259,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:39,45,1.748113619,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:40,45,1.976566445,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:41,47,2.137669943,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:42,49,1.331191866,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:43,42,1.960257482,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:44,49,2.156540659,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:45,52,2.205727923,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:46,45,1.093700702,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:47,46,2.069539313,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:48,49,1.835698063,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:49,47,1.836837056,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:50,38,1.744684934,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:51,44,2.188828203,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:52,51,2.49531486,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:53,43,2.006717136,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:54,43,1.866204265,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:55,48,1.482890392,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:56,43,1.83614131,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:57,50,1.285377291,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:58,47,1.676845367,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,0:59,49,1.588837302,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:00,49,2.34721408,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:01,40,2.009190039,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:02,48,0.988772949,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:03,46,1.489474288,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:04,43,1.50495576,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:05,51,1.381720657,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:06,47,1.273169117,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:07,53,1.447839859,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:08,49,1.902329677,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:09,41,1.751079308,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:10,46,2.156459166,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:11,44,1.500948566,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:12,46,1.821014896,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:13,48,1.931035255,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:14,49,1.583518068,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:15,44,1.645786613,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:16,47,1.816542059,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:17,54,2.628200601,1.85043274,Fearful,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:18,45,1.901133844,1.85043274,Fearful,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:19,43,2.392884327,1.85043274,Fearful,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:20,47,2.278325067,1.85043274,Fearful,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:21,45,2.781500069,1.85043274,Fearful,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:22,42,1.563749194,1.85043274,Fearful,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:23,47,2.313815848,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:24,47,2.147752468,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:25,52,1.750356135,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:26,45,2.30739466,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:27,48,1.408886315,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:28,50,2.519308679,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:29,50,1.45031366,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:30,39,2.071260612,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:31,45,1.987755367,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:32,51,1.792301064,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:33,50,1.922426544,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:34,40,2.606993097,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:35,45,1.607799776,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:36,54,2.439994098,1.85043274,Informative,Impeachment
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:37,45,1.589422014,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:38,44,2.434345916,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:39,50,1.698916736,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:40,53,2.206643452,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:41,42,1.755577359,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:42,46,1.914010227,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:43,47,2.027042035,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:44,45,1.95577654,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:45,39,2.606344231,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:46,52,2.801470831,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:47,48,1.056072511,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:48,47,1.623007949,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:49,45,1.578263005,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:50,47,1.690978607,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:51,49,1.283532628,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:52,46,2.786086834,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:53,43,2.183634126,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:54,41,1.615624938,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:55,47,2.457187759,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:56,49,2.509245292,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:57,49,2.948512933,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:58,49,2.095563602,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,1:59,47,1.604496485,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,2:00,44,2.17227323,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,2:01,46,1.717247584,1.85043274,Inspirational,
4HyRgSdwjIvYyzV68GPpJB,Pete Buttigieg explains why Trump should be removed from office,2:02,35,1.644461365,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:00,26,2.628102227,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:01,26,3.184194451,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:02,32,3.020217009,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:03,26,2.976844065,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:04,26,2.356308037,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:05,36,3.143841218,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:06,28,1.794441489,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:07,32,2.724053682,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:08,30,2.501093895,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:09,31,2.716780924,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:10,27,2.667544345,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:11,28,2.252624408,1.85043274,Inspirational,Healthcare
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:12,33,1.568514221,1.85043274,Inspirational,Healthcare
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:13,26,2.267627361,1.85043274,Inspirational,Healthcare
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:14,30,1.895736079,1.85043274,Inspirational,Healthcare
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:15,34,2.606093683,1.85043274,Inspirational,Healthcare
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:16,32,2.564620003,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:17,34,1.533204965,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:18,31,1.944268852,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:19,33,2.774028971,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:20,24,1.29167783,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:21,31,1.995185115,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:22,27,1.275316498,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:23,32,1.774709384,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:24,29,1.32711087,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:25,30,2.439464298,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:26,33,1.875082111,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:27,33,2.406102417,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:28,30,1.8353809,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:29,26,1.706921039,1.85043274,Inspirational,Climate Change
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:30,34,2.160671744,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:31,25,2.123267785,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:32,33,2.932747122,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:33,25,3.348667231,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:34,29,2.018399259,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:35,33,1.46273918,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:36,35,2.214684958,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:37,33,1.819470827,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:38,28,2.621253802,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:39,32,2.29844692,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:40,28,2.322837757,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:41,30,1.533749358,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:42,29,1.037965869,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:43,26,1.863713906,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:44,29,1.477415403,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:45,32,0.885745648,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:46,33,1.575078408,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:47,31,1.548084631,1.85043274,Inspirational,Economy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:48,35,1.981206265,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:49,30,1.434904924,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:50,23,1.754979088,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:51,32,1.813285087,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:52,29,1.314316841,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:53,28,2.04733713,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:54,26,1.51192125,1.85043274,Inspirational,Foreign Policy
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:55,30,2.008819775,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:56,42,1.890048204,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:57,25,1.899807145,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:58,31,1.370535129,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,0:59,30,1.897885489,1.85043274,Inspirational,Education
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:00,27,1.981049958,1.85043274,Inspirational,Criminal Justice Reform
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:01,28,1.675135405,1.85043274,Inspirational,Criminal Justice Reform
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:02,28,1.554437285,1.85043274,Inspirational,Criminal Justice Reform
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:03,31,1.9455143,1.85043274,Inspirational,Criminal Justice Reform
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:04,26,1.338996735,1.85043274,Inspirational,Inequality
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:05,29,2.357236984,1.85043274,Inspirational,Inequality
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:06,35,1.402433728,1.85043274,Inspirational,Inequality
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:07,32,2.106564755,1.85043274,Inspirational,Inequality
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:08,30,1.592755353,1.85043274,Inspirational,Inequality
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:09,29,1.380523664,1.85043274,Inspirational,
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:10,28,1.549169369,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:11,28,1.682177585,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:12,30,1.34063465,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:13,26,1.731811073,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:14,27,1.049992909,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:15,31,0.835324774,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:16,33,1.673734583,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:17,32,2.595266689,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:18,30,1.299873063,1.85043274,Inspirational,Immigration
3zhRn7SCKyju6RjmGpA8oG,VISION | Bernie Sanders 2020,1:19,30,1.113038705,1.85043274,Inspirational,Economy
